sub_folder_name,model_name,precision_class,recall_class,f1_class,n_classes,precision_rel,recall_rel,f1_rel,score_rel,max_score,n_rel,exception_occurred
HotelBookingManagementSystem,mlx-community-Llama-3.2-3B-Instruct-4bit,0.56,0.31,0.4,16,0.18,0.43,0.25,25,105,21,False
HotelBookingManagementSystem,codestral-2508,0.43,0.38,0.4,16,0.13,0.1,0.11,8,105,21,False
HotelBookingManagementSystem,mlx-community-phi-4-8bit,0.2,0.19,0.19,16,0.1,0.14,0.12,9,105,21,False
HotelBookingManagementSystem,cot-mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,0.3,0.19,0.23,16,0.07,0.05,0.06,3,105,21,False
HotelBookingManagementSystem,cot-gpt-5-mini,0.42,0.31,0.36,16,0.27,0.19,0.22,5,105,21,False
HotelBookingManagementSystem,mistral-small-2506,0.33,0.25,0.29,16,0.14,0.1,0.11,7,105,21,False
HotelBookingManagementSystem,cot2-gpt-5-nano,0.36,0.31,0.33,16,0.18,0.1,0.12,7,105,21,False
HotelBookingManagementSystem,claude-3-7-sonnet-20250219,0.7,0.44,0.54,16,0.45,0.24,0.31,20,105,21,False
HotelBookingManagementSystem,o3-mini,0.42,0.31,0.36,16,0.29,0.19,0.23,11,105,21,False
HotelBookingManagementSystem,few-mlx-community-Llama-3.2-3B-Instruct-4bit,0.25,0.12,0.17,16,0.06,0.05,0.05,3,105,21,False
HotelBookingManagementSystem,cot2-mlx-community-Falcon3-10B-Instruct-6bit,0.17,0.31,0.22,16,0.08,0.1,0.09,7,105,21,False
HotelBookingManagementSystem,cot-gpt-4o-mini,0.71,0.31,0.43,16,0.6,0.29,0.39,17,105,21,False
HotelBookingManagementSystem,few2-gpt-5,0.33,0.31,0.32,16,0.2,0.19,0.2,15,105,21,False
HotelBookingManagementSystem,cot2-gpt-4o,0.31,0.31,0.31,16,0.05,0.05,0.05,2,105,21,False
HotelBookingManagementSystem,cot2-mistral-large-2411,0.44,0.25,0.32,16,0.15,0.1,0.12,6,105,21,False
HotelBookingManagementSystem,few-mlx-community-Falcon3-10B-Instruct-6bit,0.83,0.31,0.45,16,0.8,0.19,0.31,10,105,21,False
HotelBookingManagementSystem,cot2-o3-mini,0.67,0.25,0.36,16,0.6,0.14,0.23,11,105,21,False
HotelBookingManagementSystem,few-gpt-3.5-turbo,0.4,0.25,0.31,16,0.22,0.1,0.13,6,105,21,False
HotelBookingManagementSystem,gpt-5-mini,0.39,0.44,0.41,16,0.24,0.38,0.3,24,105,21,False
HotelBookingManagementSystem,mlx-community-gemma-3-4b-it-5bit,0.8,0.25,0.38,16,0.67,0.19,0.3,14,105,21,False
HotelBookingManagementSystem,cot2-mlx-community-gemma-3-4b-it-5bit,1.0,0.25,0.4,16,0.83,0.24,0.37,5,105,21,False
HotelBookingManagementSystem,cot-o3-mini,0.75,0.38,0.5,16,0.57,0.19,0.29,4,105,21,False
HotelBookingManagementSystem,few2-deepseek-chat,0.33,0.25,0.29,16,0.33,0.19,0.24,15,105,21,False
HotelBookingManagementSystem,few2-mlx-community-Mistral-7B-Instruct-v0.3-4bit,0.38,0.31,0.34,16,0.33,0.14,0.2,4,105,21,False
HotelBookingManagementSystem,deepseek-chat,0.5,0.38,0.43,16,0.24,0.19,0.21,16,105,21,False
HotelBookingManagementSystem,cot-claude-3-7-sonnet-20250219,0.5,0.38,0.43,16,0.21,0.14,0.17,7,105,21,False
HotelBookingManagementSystem,few-mlx-community-Mistral-7B-Instruct-v0.3-4bit,0.36,0.25,0.3,16,0.21,0.14,0.17,6,105,21,False
HotelBookingManagementSystem,cot-mlx-community-Llama-3.2-3B-Instruct-4bit,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0,21,True
HotelBookingManagementSystem,few-claude-sonnet-4-5-20250929,0.41,0.44,0.42,16,0.19,0.19,0.19,16,105,21,False
HotelBookingManagementSystem,cot2-deepseek-chat,0.36,0.25,0.3,16,0.2,0.1,0.13,5,105,21,False
HotelBookingManagementSystem,cot-mistral-large-2411,0.5,0.31,0.38,16,0.29,0.19,0.23,13,105,21,False
HotelBookingManagementSystem,mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,0.42,0.31,0.36,16,0.07,0.05,0.06,1,105,21,False
HotelBookingManagementSystem,few-deepseek-chat,0.33,0.25,0.29,16,0.31,0.19,0.24,13,105,21,False
HotelBookingManagementSystem,few2-mlx-community-gemma-3-4b-it-5bit,0.5,0.19,0.27,16,0.33,0.14,0.2,13,105,21,False
StudentAppointment,cot2-mlx-community-Mistral-7B-Instruct-v0.3-4bit,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0,8,True
HotelBookingManagementSystem,gemini-2.5-flash,0.53,0.5,0.52,16,0.23,0.24,0.23,16,105,21,False
HotelBookingManagementSystem,cot-gpt-5-nano,0.38,0.38,0.38,16,0.09,0.1,0.09,2,105,21,False
HotelBookingManagementSystem,gpt-5-nano,0.38,0.31,0.34,16,0.27,0.14,0.19,10,105,21,False
HotelBookingManagementSystem,few-gpt-4-turbo,0.67,0.25,0.36,16,0.5,0.14,0.22,8,105,21,False
HotelBookingManagementSystem,few-mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,0.36,0.25,0.3,16,0.14,0.1,0.11,5,105,21,False
HotelBookingManagementSystem,cot2-gpt-5-mini,0.28,0.31,0.29,16,0.25,0.29,0.27,20,105,21,False
StudentAppointment,few-mlx-community-phi-4-8bit,1.0,0.67,0.8,6,0.8,0.5,0.62,12,40,8,False
HotelBookingManagementSystem,cot2-gpt-3.5-turbo,0.18,0.25,0.21,16,0.06,0.05,0.05,2,105,21,False
HotelBookingManagementSystem,cot-gpt-5,0.36,0.31,0.33,16,0.19,0.14,0.16,3,105,21,False
StudentAppointment,few2-mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,1.0,0.67,0.8,6,0.33,0.12,0.18,5,40,8,False
HotelBookingManagementSystem,few2-mlx-community-Falcon3-10B-Instruct-6bit,0.83,0.31,0.45,16,0.8,0.19,0.31,14,105,21,False
HotelBookingManagementSystem,cot2-gpt-4-turbo,0.27,0.38,0.32,16,0.2,0.19,0.2,13,105,21,False
HotelBookingManagementSystem,few2-claude-3-7-sonnet-20250219,0.62,0.31,0.42,16,0.38,0.14,0.21,11,105,21,False
StudentAppointment,cot-mlx-community-Falcon3-10B-Instruct-6bit,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0,8,True
HotelBookingManagementSystem,cot2-codestral-2508,0.33,0.44,0.38,16,0.1,0.29,0.14,18,105,21,False
HotelBookingManagementSystem,few-gemini-2.5-flash,0.5,0.38,0.43,16,0.18,0.14,0.16,9,105,21,False
StudentAppointment,gpt-5,1.0,0.67,0.8,6,0.8,0.5,0.62,12,40,8,False
StudentAppointment,few-gpt-5-nano,1.0,0.67,0.8,6,0.75,0.38,0.5,7,40,8,False
HotelBookingManagementSystem,few2-gpt-4-turbo,0.83,0.31,0.45,16,0.67,0.19,0.3,11,105,21,False
HotelBookingManagementSystem,cot2-gpt-5,0.5,0.44,0.47,16,0.27,0.33,0.3,26,105,21,False
StudentAppointment,cot2-claude-sonnet-4-5-20250929,1.0,0.67,0.8,6,0.8,0.5,0.62,12,40,8,False
StudentAppointment,few2-claude-sonnet-4-5-20250929,0.67,0.67,0.67,6,0.14,0.12,0.13,5,40,8,False
HotelBookingManagementSystem,cot2-claude-3-7-sonnet-20250219,0.29,0.25,0.27,16,0.19,0.14,0.16,10,105,21,False
StudentAppointment,cot-gpt-3.5-turbo,1.0,0.67,0.8,6,0.75,0.38,0.5,7,40,8,False
StudentAppointment,few2-o3-mini,1.0,0.67,0.8,6,0.8,0.5,0.62,12,40,8,False
StudentAppointment,cot-mistral-small-2506,1.0,0.67,0.8,6,0.67,0.5,0.57,7,40,8,False
StudentAppointment,few-mlx-community-gemma-3-4b-it-5bit,1.0,0.67,0.8,6,0,0,0,0,40,8,False
StudentAppointment,gpt-4-turbo,1.0,0.67,0.8,6,0.8,0.5,0.62,12,40,8,False
StudentAppointment,few-mistral-large-2411,1.0,0.67,0.8,6,0.8,0.5,0.62,8,40,8,False
StudentAppointment,cot2-mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0,8,True
StudentAppointment,cot-gpt-4-turbo,1.0,0.67,0.8,6,0.8,0.5,0.62,9,40,8,False
StudentAppointment,few2-codestral-2508,1.0,0.67,0.8,6,0.33,0.25,0.29,8,40,8,False
StudentAppointment,mlx-community-Mistral-7B-Instruct-v0.3-4bit,1.0,0.67,0.8,6,0.8,0.5,0.62,9,40,8,False
StudentAppointment,few-claude-3-7-sonnet-20250219,1.0,0.67,0.8,6,0.8,0.5,0.62,10,40,8,False
StudentAppointment,cot2-gemini-2.5-flash,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0,8,True
StudentAppointment,cot2-gpt-4o-mini,0.8,0.67,0.73,6,0.8,0.5,0.62,10,40,8,False
StudentAppointment,few-gpt-4o,1.0,0.67,0.8,6,0.8,0.5,0.62,8,40,8,False
StudentAppointment,few2-gpt-5-mini,1.0,0.67,0.8,6,0.33,0.12,0.18,3,40,8,False
StudentAppointment,cot2-mistral-small-2506,1.0,0.67,0.8,6,0.8,0.5,0.62,10,40,8,False
StudentAppointment,few2-gpt-4o-mini,1.0,0.67,0.8,6,0.5,0.25,0.33,5,40,8,False
StudentAppointment,few-gpt-5-mini,0.8,0.67,0.73,6,0.33,0.25,0.29,6,40,8,False
StudentAppointment,cot-mlx-community-gemma-3-4b-it-5bit,1.0,0.67,0.8,6,1.0,0.5,0.67,10,40,8,False
StudentAppointment,few-gpt-4o-mini,1.0,0.67,0.8,6,0.33,0.12,0.18,3,40,8,False
StudentAppointment,cot-claude-sonnet-4-5-20250929,1.0,0.67,0.8,6,0.8,0.5,0.62,12,40,8,False
StudentAppointment,cot-deepseek-chat,1.0,0.67,0.8,6,0.8,0.5,0.62,8,40,8,False
StudentAppointment,few2-gemini-2.5-flash,1.0,0.67,0.8,6,0.8,0.5,0.62,14,40,8,False
StudentAppointment,few-o3-mini,1.0,0.67,0.8,6,0.8,0.5,0.62,14,40,8,False
StudentAppointment,mistral-large-2411,0.8,0.67,0.73,6,0.67,0.5,0.57,8,40,8,False
StudentAppointment,gpt-4o,1.0,0.67,0.8,6,0.8,0.5,0.62,8,40,8,False
StudentAppointment,cot-gpt-4o,1.0,0.67,0.8,6,0.8,0.5,0.62,10,40,8,False
StudentAppointment,cot-codestral-2508,1.0,0.67,0.8,6,0.8,0.5,0.62,8,40,8,False
StudentAppointment,claude-sonnet-4-5-20250929,1.0,0.67,0.8,6,0.8,0.5,0.62,10,40,8,False
StudentAppointment,cot-mlx-community-phi-4-8bit,0.8,0.67,0.73,6,0.67,0.5,0.57,7,40,8,False
StudentAppointment,mlx-community-Llama-3.2-3B-Instruct-4bit,1.0,0.67,0.8,6,0.8,0.5,0.62,8,40,8,False
StudentAppointment,cot2-mlx-community-phi-4-8bit,0.8,0.67,0.73,6,0.78,0.88,0.82,17,40,8,False
StudentAppointment,cot-mlx-community-Mistral-7B-Instruct-v0.3-4bit,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0,8,True
StudentAppointment,cot-gemini-2.5-flash,1.0,0.67,0.8,6,0.8,0.5,0.62,8,40,8,False
StudentAppointment,mlx-community-Falcon3-10B-Instruct-6bit,1.0,0.67,0.8,6,0.5,0.25,0.33,2,40,8,False
StudentAppointment,few2-gpt-3.5-turbo,1.0,0.67,0.8,6,0.33,0.12,0.18,5,40,8,False
StudentAppointment,few2-gpt-5-nano,1.0,0.67,0.8,6,0.75,0.38,0.5,7,40,8,False
StudentAppointment,gpt-3.5-turbo,1.0,0.67,0.8,6,0.8,0.5,0.62,8,40,8,False
HotelBookingManagementSystem,few-mistral-small-2506,0.27,0.25,0.26,16,0.13,0.1,0.11,7,105,21,False
StudentAppointment,few2-mlx-community-Llama-3.2-3B-Instruct-4bit,1.0,0.67,0.8,6,1.0,0.5,0.67,10,40,8,False
StudentAppointment,gpt-4o-mini,1.0,0.67,0.8,6,0.8,0.5,0.62,10,40,8,False
StudentAppointment,few2-mistral-small-2506,1.0,0.67,0.8,6,0.71,0.62,0.67,13,40,8,False
StudentAppointment,mlx-community-phi-4-8bit,1.0,0.67,0.8,6,0.4,0.25,0.31,4,40,8,False
StudentAppointment,few-codestral-2508,1.0,0.67,0.8,6,0.8,0.5,0.62,10,40,8,False
StudentAppointment,few-gpt-5,0.67,0.67,0.67,6,0.14,0.12,0.13,1,40,8,False
StudentAppointment,few2-gpt-4o,1.0,0.67,0.8,6,0.8,0.5,0.62,8,40,8,False
StudentAppointment,cot-mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,1.0,0.67,0.8,6,0.8,0.5,0.62,8,40,8,False
StudentAppointment,cot2-mlx-community-Falcon3-10B-Instruct-6bit,0.8,0.67,0.73,6,0.4,0.25,0.31,6,40,8,False
StudentAppointment,mistral-small-2506,1.0,0.67,0.8,6,0.8,0.5,0.62,8,40,8,False
StudentAppointment,cot-gpt-5-mini,0.8,0.67,0.73,6,0.33,0.25,0.29,2,40,8,False
StudentAppointment,few2-gpt-5,1.0,0.67,0.8,6,0.8,0.5,0.62,12,40,8,False
StudentAppointment,codestral-2508,1.0,0.67,0.8,6,0.8,0.5,0.62,8,40,8,False
StudentAppointment,cot2-mlx-community-Llama-3.2-3B-Instruct-4bit,1.0,0.67,0.8,6,0.32,0.75,0.44,6,40,8,False
StudentAppointment,cot2-gpt-5-nano,0.8,0.67,0.73,6,0.33,0.25,0.29,6,40,8,False
StudentAppointment,deepseek-chat,1.0,0.67,0.8,6,0.8,0.5,0.62,10,40,8,False
StudentAppointment,o3-mini,1.0,0.67,0.8,6,0.8,0.5,0.62,8,40,8,False
StudentAppointment,few-mlx-community-Llama-3.2-3B-Instruct-4bit,0.8,0.67,0.73,6,0.14,0.12,0.13,3,40,8,False
StudentAppointment,few2-deepseek-chat,1.0,0.67,0.8,6,0.8,0.5,0.62,12,40,8,False
StudentAppointment,few-mlx-community-Falcon3-10B-Instruct-6bit,1.0,0.67,0.8,6,0.5,0.25,0.33,6,40,8,False
StudentAppointment,gpt-5-mini,1.0,0.67,0.8,6,0.8,0.5,0.62,8,40,8,False
StudentAppointment,few2-mlx-community-phi-4-8bit,1.0,0.67,0.8,6,0.33,0.12,0.18,3,40,8,False
StudentAppointment,few2-mistral-large-2411,1.0,0.67,0.8,6,0.8,0.5,0.62,8,40,8,False
StudentAppointment,claude-3-7-sonnet-20250219,0.8,0.67,0.73,6,0.57,0.5,0.53,11,40,8,False
StudentAppointment,cot2-o3-mini,1.0,0.67,0.8,6,0.8,0.5,0.62,8,40,8,False
StudentAppointment,few2-mlx-community-Mistral-7B-Instruct-v0.3-4bit,1.0,0.67,0.8,6,0.8,0.5,0.62,8,40,8,False
StudentAppointment,cot-gpt-4o-mini,1.0,0.67,0.8,6,0.67,0.5,0.57,10,40,8,False
StudentAppointment,cot2-mistral-large-2411,0.8,0.67,0.73,6,0.33,0.25,0.29,6,40,8,False
StudentAppointment,few-mlx-community-Mistral-7B-Instruct-v0.3-4bit,1.0,0.67,0.8,6,0.8,0.5,0.62,8,40,8,False
StudentAppointment,cot2-mlx-community-gemma-3-4b-it-5bit,0.8,0.67,0.73,6,0.75,0.38,0.5,7,40,8,False
StudentAppointment,cot-claude-3-7-sonnet-20250219,1.0,0.67,0.8,6,0.8,0.5,0.62,11,40,8,False
StudentAppointment,cot2-gpt-4o,0.8,0.67,0.73,6,0.8,0.5,0.62,11,40,8,False
StudentAppointment,mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,1.0,0.67,0.8,6,0.83,0.62,0.71,9,40,8,False
StudentAppointment,cot-o3-mini,1.0,0.67,0.8,6,0.8,0.5,0.62,8,40,8,False
StudentAppointment,mlx-community-gemma-3-4b-it-5bit,1.0,0.67,0.8,6,0.33,0.12,0.18,4,40,8,False
StudentAppointment,few-gpt-3.5-turbo,1.0,0.67,0.8,6,0.33,0.12,0.18,3,40,8,False
StudentAppointment,cot2-gpt-5-mini,0.8,0.67,0.73,6,0.33,0.25,0.29,2,40,8,False
StudentAppointment,few-claude-sonnet-4-5-20250929,0.67,0.67,0.67,6,0.14,0.12,0.13,5,40,8,False
StudentAppointment,cot-gpt-5,1.0,0.67,0.8,6,0.8,0.5,0.62,8,40,8,False
StudentAppointment,cot2-deepseek-chat,1.0,0.67,0.8,6,0.8,0.5,0.62,10,40,8,False
StudentAppointment,cot-mistral-large-2411,1.0,0.67,0.8,6,0.8,0.5,0.62,9,40,8,False
StudentAppointment,cot-mlx-community-Llama-3.2-3B-Instruct-4bit,1.0,0.67,0.8,6,1,0.75,0.92,9,40,8,False
StudentAppointment,few-deepseek-chat,1.0,0.67,0.8,6,0.8,0.5,0.62,10,40,8,False
StudentAppointment,few2-mlx-community-Falcon3-10B-Instruct-6bit,1.0,0.67,0.8,6,0.5,0.25,0.33,6,40,8,False
StudentAppointment,cot2-codestral-2508,0.8,0.67,0.73,6,0.8,0.5,0.62,8,40,8,False
StudentAppointment,few2-mlx-community-gemma-3-4b-it-5bit,1.0,0.67,0.8,6,0.33,0.12,0.18,4,40,8,False
StudentAppointment,gemini-2.5-flash,1.0,0.67,0.8,6,0.8,0.5,0.62,8,40,8,False
StudentAppointment,few-mistral-small-2506,1.0,0.67,0.8,6,0.71,0.62,0.67,13,40,8,False
CardGameApp,cot2-mlx-community-Mistral-7B-Instruct-v0.3-4bit,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0,13,True
StudentAppointment,cot2-gpt-5,1.0,0.67,0.8,6,0.8,0.5,0.62,8,40,8,False
StudentAppointment,few2-claude-3-7-sonnet-20250219,1.0,0.67,0.8,6,0.8,0.5,0.62,12,40,8,False
StudentAppointment,cot-gpt-5-nano,0.8,0.67,0.73,6,0.33,0.25,0.29,2,40,8,False
StudentAppointment,gpt-5-nano,1.0,0.67,0.8,6,0.75,0.38,0.5,11,40,8,False
StudentAppointment,few2-gpt-4-turbo,1.0,0.67,0.8,6,0.8,0.5,0.62,9,40,8,False
StudentAppointment,few-gpt-4-turbo,1.0,0.67,0.8,6,0.8,0.5,0.62,12,40,8,False
StudentAppointment,cot2-claude-3-7-sonnet-20250219,0.8,0.67,0.73,6,0.67,0.5,0.57,12,40,8,False
StudentAppointment,few-gemini-2.5-flash,1.0,0.67,0.8,6,0.8,0.5,0.62,12,40,8,False
StudentAppointment,cot2-gpt-4-turbo,0.8,0.67,0.73,6,0.33,0.25,0.29,6,40,8,False
StudentAppointment,few-mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,1.0,0.67,0.8,6,0.8,0.5,0.62,10,40,8,False
CardGameApp,few-gpt-5-nano,0.67,0.6,0.63,10,0.3,0.23,0.26,3,65,13,False
CardGameApp,few2-mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,0.42,0.5,0.45,10,0.1,0.08,0.09,1,65,13,False
CardGameApp,few-gpt-4o,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0,13,True
CardGameApp,cot2-claude-sonnet-4-5-20250929,0.43,0.6,0.5,10,0.67,0.46,0.55,6,65,13,False
StudentAppointment,cot2-gpt-3.5-turbo,0.57,0.67,0.62,6,0.33,0.25,0.29,5,40,8,False
CardGameApp,few2-claude-sonnet-4-5-20250929,0.67,0.6,0.63,10,0.4,0.31,0.35,4,65,13,False
CardGameApp,few-mlx-community-phi-4-8bit,0.46,0.6,0.52,10,0.33,0.31,0.32,4,65,13,False
CardGameApp,few-mistral-large-2411,0.55,0.6,0.57,10,0.33,0.31,0.32,4,65,13,False
CardGameApp,gpt-5,0.55,0.6,0.57,10,0.5,0.46,0.48,6,65,13,False
CardGameApp,few-mlx-community-gemma-3-4b-it-5bit,0.75,0.3,0.43,10,0,0,0,0,65,13,False
CardGameApp,few2-o3-mini,0.64,0.7,0.67,10,0.5,0.46,0.48,6,65,13,False
CardGameApp,few2-codestral-2508,0.7,0.7,0.7,10,0.62,0.38,0.48,5,65,13,False
CardGameApp,cot-gpt-3.5-turbo,0.86,0.6,0.71,10,0.57,0.31,0.4,4,65,13,False
CardGameApp,cot-deepseek-chat,0.88,0.7,0.78,10,0.38,0.23,0.29,3,65,13,False
CardGameApp,mlx-community-Mistral-7B-Instruct-v0.3-4bit,0.4,0.6,0.48,10,0.14,0.08,0.1,1,65,13,False
CardGameApp,cot-mistral-small-2506,0.78,0.7,0.74,10,0.5,0.31,0.38,4,65,13,False
CardGameApp,cot-mlx-community-Falcon3-10B-Instruct-6bit,0.64,0.7,0.67,10,0.36,0.31,0.33,4,65,13,False
CardGameApp,few2-gpt-5-mini,0.64,0.7,0.67,10,0.5,0.46,0.48,6,65,13,False
CardGameApp,gpt-4-turbo,0.88,0.7,0.78,10,0.44,0.31,0.36,4,65,13,False
CardGameApp,few-codestral-2508,0.7,0.7,0.7,10,0.45,0.38,0.42,5,65,13,False
CardGameApp,cot-gpt-4-turbo,0.75,0.6,0.67,10,0.5,0.31,0.38,4,65,13,False
CardGameApp,cot2-mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,0.47,0.7,0.56,10,0,0,0,0,65,13,False
CardGameApp,cot2-gpt-4o-mini,0.5,0.6,0.55,10,0.33,0.23,0.27,3,65,13,False
CardGameApp,gpt-4o,0.46,0.6,0.52,10,0.33,0.31,0.32,4,65,13,False
CardGameApp,few2-gpt-4o-mini,0.7,0.7,0.7,10,0.45,0.38,0.42,5,65,13,False
CardGameApp,few-claude-3-7-sonnet-20250219,0.5,0.6,0.55,10,0.31,0.31,0.31,4,65,13,False
CardGameApp,mistral-large-2411,0.55,0.6,0.57,10,0.45,0.38,0.42,5,65,13,False
CardGameApp,cot-mlx-community-gemma-3-4b-it-5bit,0.57,0.4,0.47,10,0.33,0.08,0.12,3,65,13,False
CardGameApp,few-gpt-5-mini,0.64,0.7,0.67,10,0.5,0.46,0.48,6,65,13,False
CardGameApp,few2-gemini-2.5-flash,0.78,0.7,0.74,10,0.4,0.31,0.35,4,65,13,False
CardGameApp,mlx-community-Falcon3-10B-Instruct-6bit,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0,13,True
CardGameApp,few-gpt-4o-mini,0.67,0.6,0.63,10,0.5,0.38,0.43,5,65,13,False
CardGameApp,few-o3-mini,0.64,0.7,0.67,10,0.5,0.46,0.48,6,65,13,False
CardGameApp,claude-sonnet-4-5-20250929,0.6,0.6,0.6,10,0.18,0.15,0.17,2,65,13,False
CardGameApp,cot2-mistral-small-2506,0.7,0.7,0.7,10,0.36,0.31,0.33,4,65,13,False
CardGameApp,few2-gpt-5-nano,0.75,0.6,0.67,10,0.38,0.23,0.29,3,65,13,False
CardGameApp,cot-mlx-community-phi-4-8bit,0.38,0.6,0.46,10,0.27,0.31,0.29,4,65,13,False
CardGameApp,cot-codestral-2508,0.78,0.7,0.74,10,0.56,0.38,0.45,5,65,13,False
CardGameApp,mlx-community-Llama-3.2-3B-Instruct-4bit,0.8,0.4,0.53,10,0.18,0.15,0.17,2,65,13,False
CardGameApp,cot-gpt-4o,0.86,0.6,0.71,10,0.5,0.31,0.38,4,65,13,False
CardGameApp,few2-gpt-4o,0.88,0.7,0.78,10,0.38,0.23,0.29,3,65,13,False
CardGameApp,cot-claude-sonnet-4-5-20250929,0.67,0.6,0.63,10,0.57,0.31,0.4,4,65,13,False
CardGameApp,cot-gemini-2.5-flash,0.78,0.7,0.74,10,0.57,0.31,0.4,4,65,13,False
CardGameApp,cot2-mlx-community-Llama-3.2-3B-Instruct-4bit,0.71,0.5,0.59,10,0.29,0.15,0.2,2,65,13,False
CardGameApp,cot2-mlx-community-phi-4-8bit,0.38,0.6,0.46,10,0.11,0.23,0.15,3,65,13,False
CardGameApp,few2-gpt-3.5-turbo,0.6,0.6,0.6,10,0.4,0.31,0.35,4,65,13,False
CardGameApp,cot2-gemini-2.5-flash,0.6,0.6,0.6,10,0.62,0.38,0.48,5,65,13,False
CardGameApp,codestral-2508,0.7,0.7,0.7,10,0.62,0.38,0.48,5,65,13,False
CardGameApp,few2-mistral-large-2411,0.58,0.7,0.64,10,0.36,0.31,0.33,4,65,13,False
CardGameApp,few2-mistral-small-2506,0.78,0.7,0.74,10,0.44,0.31,0.36,4,65,13,False
CardGameApp,cot-mlx-community-Mistral-7B-Instruct-v0.3-4bit,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0,13,True
CardGameApp,gpt-3.5-turbo,0.75,0.6,0.67,10,0.5,0.31,0.38,4,65,13,False
CardGameApp,few-gpt-5,0.55,0.6,0.57,10,0.5,0.46,0.48,22,65,13,False
CardGameApp,few2-mlx-community-Llama-3.2-3B-Instruct-4bit,0.8,0.4,0.53,10,0.25,0.15,0.19,2,65,13,False
CardGameApp,gpt-4o-mini,0.55,0.6,0.57,10,0.57,0.31,0.4,4,65,13,False
CardGameApp,few2-mlx-community-phi-4-8bit,0.7,0.7,0.7,10,0.33,0.23,0.27,3,65,13,False
CardGameApp,few2-mlx-community-Mistral-7B-Instruct-v0.3-4bit,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0,13,True
CardGameApp,cot2-mlx-community-Falcon3-10B-Instruct-6bit,0.67,0.6,0.63,10,0.15,0.31,0.21,4,65,13,False
CardGameApp,cot-mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,0.42,0.5,0.45,10,0.18,0.15,0.17,2,65,13,False
CardGameApp,few-mlx-community-Llama-3.2-3B-Instruct-4bit,0.8,0.4,0.53,10,0.25,0.15,0.19,2,65,13,False
CardGameApp,mlx-community-phi-4-8bit,0.64,0.7,0.67,10,0.38,0.38,0.38,5,65,13,False
CardGameApp,cot2-gpt-4o,0.67,0.6,0.63,10,0.56,0.38,0.45,5,65,13,False
CardGameApp,mlx-community-gemma-3-4b-it-5bit,0.8,0.4,0.53,10,0.25,0.08,0.12,1,65,13,False
CardGameApp,cot2-gpt-5-nano,0.55,0.6,0.57,10,0.56,0.38,0.45,5,65,13,False
CardGameApp,few2-gpt-5,0.64,0.7,0.67,10,0.5,0.46,0.48,10,65,13,False
CardGameApp,mistral-small-2506,0.5,0.6,0.55,10,0.36,0.31,0.33,4,65,13,False
CardGameApp,cot-gpt-5-mini,0.78,0.7,0.74,10,0.5,0.38,0.43,5,65,13,False
CardGameApp,cot-gpt-4o-mini,0.75,0.6,0.67,10,0.6,0.23,0.33,3,65,13,False
CardGameApp,cot2-o3-mini,0.83,0.5,0.62,10,0.67,0.31,0.42,4,65,13,False
CardGameApp,gpt-5-mini,0.64,0.7,0.67,10,0.5,0.46,0.48,6,65,13,False
CardGameApp,deepseek-chat,0.78,0.7,0.74,10,0.4,0.31,0.35,4,65,13,False
CardGameApp,few2-deepseek-chat,0.88,0.7,0.78,10,0.44,0.31,0.36,4,65,13,False
CardGameApp,cot2-mistral-large-2411,0.75,0.6,0.67,10,0.44,0.31,0.36,4,65,13,False
CardGameApp,o3-mini,0.43,0.6,0.5,10,0.33,0.38,0.36,5,65,13,False
CardGameApp,few-mlx-community-Falcon3-10B-Instruct-6bit,0.88,0.7,0.78,10,0.38,0.23,0.29,3,65,13,False
CardGameApp,few-gpt-3.5-turbo,0.55,0.6,0.57,10,0.33,0.23,0.27,3,65,13,False
CardGameApp,claude-3-7-sonnet-20250219,0.5,0.6,0.55,10,0.36,0.38,0.37,5,65,13,False
CardGameApp,cot2-mlx-community-gemma-3-4b-it-5bit,0.83,0.5,0.62,10,0.57,0.31,0.4,10,65,13,False
CardGameApp,cot-o3-mini,0.88,0.7,0.78,10,0.5,0.31,0.38,4,65,13,False
